Internal ID,ID,Name,Email,Phone,Office Phone,Fax,Alt. Email,Web Address,Billing Address,Shipping Address,Inactive,subsidiary_id,subsidiary_name
55214,V0200,EZ CLOCKER,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55214,V0200,EZ CLOCKER,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55214,V0200,EZ CLOCKER,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55223,V567,RL REMODELING (BENJAMIN),,,,,,,"YIFTACH LEAVE
6501 RESEDA BLVD #7
RESEDA CA 91335
United States","YIFTACH LEAVE
6501 RESEDA BLVD #7
RESEDA CA 91335
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55236,V0286,DELL BUSINESS,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55236,V0286,DELL BUSINESS,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55237,V0899,LOWE'S,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55237,V0899,LOWE'S,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55237,V0899,LOWE'S,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55259,V0589,ONLINE LABEL,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55259,V0589,ONLINE LABEL,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
55259,V0589,ONLINE LABEL,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55259,V0589,ONLINE LABEL,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55324,V1989,MAGENTO,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55394,109,BING TEST VENDOR,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55414,V0110,DEBBIE MORRIS,,,,,,,"DEBBIE MORRIS
4529 FULTON AVE
SHERMAN OAKS CA 91423
United States","DEBBIE MORRIS
4529 FULTON AVE
SHERMAN OAKS CA 91423
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55498,111,YOUNG JIN DEVELOPMENT & CONSTRUCTION,,(818) 335-0055,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55509,V1120,YERALDY CRUZ,,,,,,,"YERALDY CRUZ
10606 EL DORADO AVE
PACOIMA CA 91331
United States","YERALDY CRUZ
10606 EL DORADO AVE
PACOIMA CA 91331
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55543,THD0073,AZTECA,comercial@azteca.es,34-964-367-500,,34-964-367-444,,http://WWW.AZTECA.ES,"AZTECA
CTRA. CASTELLON - ALCORA KG19.7
ALCORA CASTELLON 12100
Spain","AZTECA
CTRA. CASTELLON - ALCORA KG19.7
ALCORA CASTELLON 12100
Spain",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55628,V2991,JUAN CARLOS ROSALES,,,,,,,"JUAN CARLOS ROSALES
1105 EAST AVE. #R2
PALMDALE CA 93550
United States","JUAN CARLOS ROSALES
1105 EAST AVE. #R2
PALMDALE CA 93550
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55629,V2992,EFRAT TIMOR,,(818) 448-1093,,,,,"EFRAT TIMOR
14328 ALBERS ST
SHERMAN OAKS CA 91401
United States","EFRAT TIMOR
14328 ALBERS ST
SHERMAN OAKS CA 91401
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55643,V1199,CAL-KOR INSURANCE SERVICES,EUGENE@CALKOR.COM,(213) 387-5000,,(213) 388-8595,,,"CAL-KOR INSURANCE SERVICES
3255 WILSHIRE BLVD. STE 1500
LOS ANGELES,  CA 90010
United States","CAL-KOR INSURANCE SERVICES
3255 WILSHIRE BLVD. STE 1500
LOS ANGELES,  CA 90010
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55643,V1199,CAL-KOR INSURANCE SERVICES,EUGENE@CALKOR.COM,(213) 387-5000,,(213) 388-8595,,,"CAL-KOR INSURANCE SERVICES
3255 WILSHIRE BLVD. STE 1500
LOS ANGELES,  CA 90010
United States","CAL-KOR INSURANCE SERVICES
3255 WILSHIRE BLVD. STE 1500
LOS ANGELES,  CA 90010
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55643,V1199,CAL-KOR INSURANCE SERVICES,EUGENE@CALKOR.COM,(213) 387-5000,,(213) 388-8595,,,"CAL-KOR INSURANCE SERVICES
3255 WILSHIRE BLVD. STE 1500
LOS ANGELES,  CA 90010
United States","CAL-KOR INSURANCE SERVICES
3255 WILSHIRE BLVD. STE 1500
LOS ANGELES,  CA 90010
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55689,V1130,EDWARD DELGADO,,,,,,,"EDWARD DELGADO
329 N. NICHOLSON AVE. #D
MONTEREY PARK CA 91755
United States","EDWARD DELGADO
329 N. NICHOLSON AVE. #D
MONTEREY PARK CA 91755
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55690,V4225,A&G GROUP SERVICES INC,,(818) 983-6419,,,,,"A&G GROUP SERVICES INC
21534 DEVONSHIRE ST. #109
CHATSWORTH CA 91311
United States","A&G GROUP SERVICES INC
21534 DEVONSHIRE ST. #109
CHATSWORTH CA 91311
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55690,V4225,A&G GROUP SERVICES INC,,(818) 983-6419,,,,,"A&G GROUP SERVICES INC
21534 DEVONSHIRE ST. #109
CHATSWORTH CA 91311
United States","A&G GROUP SERVICES INC
21534 DEVONSHIRE ST. #109
CHATSWORTH CA 91311
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55881,V115,MGRILL,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55882,116,AZTLAN PALLETS,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55883,V761,OCMH INC,sales@ocmhinc.com,(657) 231-6964,,,,http://www.ocmhinc.com,"OCMH INC
1018 LINCOLN AVE
SANTA ANA,  CA 92701
United States","OCMH INC
1018 LINCOLN AVE
SANTA ANA,  CA 92701
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55893,V0015,ALBA C VELASCO,AKALYKE@PROTONMAIL.COM,(646) 500-3453,,,,,"ALBA C VELASCO
4000 PALMYRA RD. APT#30
LOS ANGELES,  CA 90008
United States","ALBA C VELASCO
4000 PALMYRA RD. APT#30
LOS ANGELES,  CA 90008
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55894,V0016,SVETLANA ANISKINA,007.SVETA@GMAIL.COM,(818) 619-5398,,,,,"SVETLANA ANISKINA
1213 N. MANSFIELD AVE.
LOS ANGELES CA 90038
United States","SVETLANA ANISKINA
1213 N. MANSFIELD AVE.
LOS ANGELES CA 90038
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55937,V0211,ATLAS GENERAL INSURANCE SERVICES,,,,,,,"RISK PLACEMENT SERVICES  INC
P.O. BOX 88006
CHICAGO IL 60680-1006
United States","RISK PLACEMENT SERVICES  INC
P.O. BOX 88006
CHICAGO IL 60680-1006
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55937,V0211,ATLAS GENERAL INSURANCE SERVICES,,,,,,,"RISK PLACEMENT SERVICES  INC
P.O. BOX 88006
CHICAGO IL 60680-1006
United States","RISK PLACEMENT SERVICES  INC
P.O. BOX 88006
CHICAGO IL 60680-1006
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55945,V0212,MCDONALD,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55945,V0212,MCDONALD,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55945,V0212,MCDONALD,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55946,V0213,TB/PH,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55950,V0214,FIRST COMMUNICATIONS CABLING,fccable@yahoo.com,(310) 774-2095,,,,,"FIRST COMMUNICATIONS CABLING
2721 Benedict St.
Los Angeles CA 90039
United States","FIRST COMMUNICATIONS CABLING
2721 Benedict St.
Los Angeles CA 90039
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
55950,V0214,FIRST COMMUNICATIONS CABLING,fccable@yahoo.com,(310) 774-2095,,,,,"FIRST COMMUNICATIONS CABLING
2721 Benedict St.
Los Angeles CA 90039
United States","FIRST COMMUNICATIONS CABLING
2721 Benedict St.
Los Angeles CA 90039
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
55950,V0214,FIRST COMMUNICATIONS CABLING,fccable@yahoo.com,(310) 774-2095,,,,,"FIRST COMMUNICATIONS CABLING
2721 Benedict St.
Los Angeles CA 90039
United States","FIRST COMMUNICATIONS CABLING
2721 Benedict St.
Los Angeles CA 90039
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
55963,V3341,BULLNOSE TILE LLC,MAKENZI@BULLNOSETILESJ.COM,,,,,,"BULLNOSE TILE LLC
1783 ROGERS AVE
SANJOSE CA 95112
United States","BULLNOSE TILE LLC
1783 ROGERS AVE
SANJOSE CA 95112
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56049,V0118,MEAL,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56049,V0118,MEAL,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56049,V0118,MEAL,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56049,V0118,MEAL,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
56090,V1201,"4677W. PICO BLVD, LLC",,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56090,V1201,"4677W. PICO BLVD, LLC",,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56090,V1201,"4677W. PICO BLVD, LLC",,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56091,V0525,CITY NATIONAL BANK,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56091,V0525,CITY NATIONAL BANK,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56091,V0525,CITY NATIONAL BANK,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56105,V0523,"PNC EQUIPMENT FINANCE, LLC",,,,,,,"PNC BANK, OHIO
PNC EQUIPMENT FINANCE, LLC
P.O. BOX 73843
CLEVELAND OH 44193
United States","PNC BANK, OHIO
PNC EQUIPMENT FINANCE, LLC
P.O. BOX 73843
CLEVELAND OH 44193
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56105,V0523,"PNC EQUIPMENT FINANCE, LLC",,,,,,,"PNC BANK, OHIO
PNC EQUIPMENT FINANCE, LLC
P.O. BOX 73843
CLEVELAND OH 44193
United States","PNC BANK, OHIO
PNC EQUIPMENT FINANCE, LLC
P.O. BOX 73843
CLEVELAND OH 44193
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56105,V0523,"PNC EQUIPMENT FINANCE, LLC",,,,,,,"PNC BANK, OHIO
PNC EQUIPMENT FINANCE, LLC
P.O. BOX 73843
CLEVELAND OH 44193
United States","PNC BANK, OHIO
PNC EQUIPMENT FINANCE, LLC
P.O. BOX 73843
CLEVELAND OH 44193
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56141,V0610,DAVID ELEZRA,,,,,,,"DAVID ELEZRA
15021 VENTURA BLVD #377
SHERMAN OAKS CA 91403
United States","DAVID ELEZRA
15021 VENTURA BLVD #377
SHERMAN OAKS CA 91403
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56147,V0528,GLOBAL CLEANING,,(310) 871-7273,,,,,"GLOBAL CLEANING
112 MISTLETOE
IRVINE,  CA 92620
United States","GLOBAL CLEANING
112 MISTLETOE
IRVINE,  CA 92620
United States",No,9,Elit Tile Consolidated : Tilemart
56147,V0528,GLOBAL CLEANING,,(310) 871-7273,,,,,"GLOBAL CLEANING
112 MISTLETOE
IRVINE,  CA 92620
United States","GLOBAL CLEANING
112 MISTLETOE
IRVINE,  CA 92620
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56154,V0535,JUN PAN,,,,,,,"JUN PAN
2355 WESTWOOD BLVD. #282
LOS ANGELES CA 90064
United States","JUN PAN
2355 WESTWOOD BLVD. #282
LOS ANGELES CA 90064
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56165,V0648,AMERICAN EXPRESS,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56165,V0648,AMERICAN EXPRESS,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56165,V0648,AMERICAN EXPRESS,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56165,V0648,AMERICAN EXPRESS,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
56169,V122,"2539 E 54TH ST, LLC",,,,,,,"2539 E 54TH ST, LLC
12555 SHERMAN WAY
NORTH HOLLYWOOD CA 91605
United States","2539 E 54TH ST, LLC
12555 SHERMAN WAY
NORTH HOLLYWOOD CA 91605
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56169,V122,"2539 E 54TH ST, LLC",,,,,,,"2539 E 54TH ST, LLC
12555 SHERMAN WAY
NORTH HOLLYWOOD CA 91605
United States","2539 E 54TH ST, LLC
12555 SHERMAN WAY
NORTH HOLLYWOOD CA 91605
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56169,V122,"2539 E 54TH ST, LLC",,,,,,,"2539 E 54TH ST, LLC
12555 SHERMAN WAY
NORTH HOLLYWOOD CA 91605
United States","2539 E 54TH ST, LLC
12555 SHERMAN WAY
NORTH HOLLYWOOD CA 91605
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56172,123,PRIME PEST MANAGEMENT CORP,AP@PRIMEPESTMANAGEMENT.COM,(626) 348-1535,,,,,"PRIME PEST MANAGEMENT CORP
2770 E LEONIS BLVD #215
VERNON,  CA 90058
United States","PRIME PEST MANAGEMENT CORP
2770 E LEONIS BLVD #215
VERNON,  CA 90058
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56173,V0312,INTUIT,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56174,V0536,LOS ANGELES COUNTY TAX COLLECTOR,,,,,,,"LOS ANGELES COUNTY TAX COLLECTOR
P.O. BOX 54018
LOS ANGELES CA 90054-0018
United States","LOS ANGELES COUNTY TAX COLLECTOR
P.O. BOX 54018
LOS ANGELES CA 90054-0018
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56174,V0536,LOS ANGELES COUNTY TAX COLLECTOR,,,,,,,"LOS ANGELES COUNTY TAX COLLECTOR
P.O. BOX 54018
LOS ANGELES CA 90054-0018
United States","LOS ANGELES COUNTY TAX COLLECTOR
P.O. BOX 54018
LOS ANGELES CA 90054-0018
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56174,V0536,LOS ANGELES COUNTY TAX COLLECTOR,,,,,,,"LOS ANGELES COUNTY TAX COLLECTOR
P.O. BOX 54018
LOS ANGELES CA 90054-0018
United States","LOS ANGELES COUNTY TAX COLLECTOR
P.O. BOX 54018
LOS ANGELES CA 90054-0018
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56178,V0335,"CARGO RYDER TRANSPORT, LLC",CARGORYDERTRANSPORT@YAHOO.COM,(562) 556-0131,,,,,"CARGO RYDER TRANSPORT, LLC
P.O. BOC 3054
WHITTIER CA 90605
United States","CARGO RYDER TRANSPORT, LLC
P.O. BOC 3054
WHITTIER CA 90605
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56198,V124,"MEXICAN HANDCRAFTED TILE, INC., DBA CAARTTILE",,(858) 689-9596,,(818) 255-5678,,http://www.caarttile.net,"MEXICAN HANDCRAFTED TILE, INC., DBA CAARTTILE
6975 Flanders Dr. 
San Diego CA 92121
United States","MEXICAN HANDCRAFTED TILE, INC., DBA CAARTTILE
6975 Flanders Dr. 
San Diego CA 92121
United States",No,1,Elit Tile Consolidated
56198,V124,"MEXICAN HANDCRAFTED TILE, INC., DBA CAARTTILE",,(858) 689-9596,,(818) 255-5678,,http://www.caarttile.net,"MEXICAN HANDCRAFTED TILE, INC., DBA CAARTTILE
6975 Flanders Dr. 
San Diego CA 92121
United States","MEXICAN HANDCRAFTED TILE, INC., DBA CAARTTILE
6975 Flanders Dr. 
San Diego CA 92121
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56205,V00124,FRANCHISE TAX BOARD,,,,,,,"FRANCHISE TAX BOARD
P.O. BOX 942867
SACRAMENTO CA 94267-0011
United States","FRANCHISE TAX BOARD
P.O. BOX 942867
SACRAMENTO CA 94267-0011
United States",No,9,Elit Tile Consolidated : Tilemart
56205,V00124,FRANCHISE TAX BOARD,,,,,,,"FRANCHISE TAX BOARD
P.O. BOX 942867
SACRAMENTO CA 94267-0011
United States","FRANCHISE TAX BOARD
P.O. BOX 942867
SACRAMENTO CA 94267-0011
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56205,V00124,FRANCHISE TAX BOARD,,,,,,,"FRANCHISE TAX BOARD
P.O. BOX 942867
SACRAMENTO CA 94267-0011
United States","FRANCHISE TAX BOARD
P.O. BOX 942867
SACRAMENTO CA 94267-0011
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56205,V00124,FRANCHISE TAX BOARD,,,,,,,"FRANCHISE TAX BOARD
P.O. BOX 942867
SACRAMENTO CA 94267-0011
United States","FRANCHISE TAX BOARD
P.O. BOX 942867
SACRAMENTO CA 94267-0011
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56279,V0527,EDUARDO AREVALO(HIRAYAMA SERVICES),,,,,,,"EDUARDO AREVALO(HIRAYAMA SERVICES)
10321 AMBOY AVE
PACOIMA CA 91331
United States","EDUARDO AREVALO(HIRAYAMA SERVICES)
10321 AMBOY AVE
PACOIMA CA 91331
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56289,V0526,DENISE MOLEAH,NEWSTARTMANAGEMENT@YAHOO.COM,(424) 302-2614,,,,,"DENISE MOLEAH
1835 S. VAN NESS AVE #302
LOS ANGELES CA 90019
United States","DENISE MOLEAH
1835 S. VAN NESS AVE #302
LOS ANGELES CA 90019
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56300,V0534,USPS,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56300,V0534,USPS,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56300,V0534,USPS,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56306,V0298,CHARLES HAN,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56306,V0298,CHARLES HAN,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56310,V0568,DS LABORATORIES,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56362,V0578,MERCURY INSURANCE,,,,,,,"CALIFORNIA AUTOMOBILE INSURANCE
P.O. BOX 5600
RANCHO CUCAMONGA CA 91729-5600
United States","CALIFORNIA AUTOMOBILE INSURANCE
P.O. BOX 5600
RANCHO CUCAMONGA CA 91729-5600
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56362,V0578,MERCURY INSURANCE,,,,,,,"CALIFORNIA AUTOMOBILE INSURANCE
P.O. BOX 5600
RANCHO CUCAMONGA CA 91729-5600
United States","CALIFORNIA AUTOMOBILE INSURANCE
P.O. BOX 5600
RANCHO CUCAMONGA CA 91729-5600
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56362,V0578,MERCURY INSURANCE,,,,,,,"CALIFORNIA AUTOMOBILE INSURANCE
P.O. BOX 5600
RANCHO CUCAMONGA CA 91729-5600
United States","CALIFORNIA AUTOMOBILE INSURANCE
P.O. BOX 5600
RANCHO CUCAMONGA CA 91729-5600
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56364,125,WINECNTRYGIDTBASKET,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
56364,125,WINECNTRYGIDTBASKET,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56439,V0657,ISAAC (PEARL REMODELING),,,,,,,"ISSSAC(PEARL REMODELING)
16060 VENTURA BLVD #110-278
ENCINO CA 91436
United States","ISSSAC(PEARL REMODELING)
16060 VENTURA BLVD #110-278
ENCINO CA 91436
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56446,V0668,IAN GEROME GUIAO,,,,,,,"IAN GEROME GUIAO
18932 GREEN WILLOW CT
NORTH TUSTIN CA 92705
United States","IAN GEROME GUIAO
18932 GREEN WILLOW CT
NORTH TUSTIN CA 92705
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56505,V0299,ROAR LOGISTICS INC,ACCOUNTING@ROARLOGISTICS.COM,(716) 833-7878,,(716) 332-0316,,,"ROAR LOGISTICS INC
535 EXCHANGE STREET
BUFFALO NY 14204
United States","ROAR LOGISTICS INC
535 EXCHANGE STREET
BUFFALO NY 14204
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56505,V0299,ROAR LOGISTICS INC,ACCOUNTING@ROARLOGISTICS.COM,(716) 833-7878,,(716) 332-0316,,,"ROAR LOGISTICS INC
535 EXCHANGE STREET
BUFFALO NY 14204
United States","ROAR LOGISTICS INC
535 EXCHANGE STREET
BUFFALO NY 14204
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56505,V0299,ROAR LOGISTICS INC,ACCOUNTING@ROARLOGISTICS.COM,(716) 833-7878,,(716) 332-0316,,,"ROAR LOGISTICS INC
535 EXCHANGE STREET
BUFFALO NY 14204
United States","ROAR LOGISTICS INC
535 EXCHANGE STREET
BUFFALO NY 14204
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56516,THD0075,MIRAGE GRANITO CERAMICO USA INC.,a.fornasari@mirage.it,(615) 834-3888,,,,http://www.mirageusa.net,"GIACOMO SARBI
MIRAGE GRANITO CERAMICO USA INC.
618 GRASSMERE PARK DRIVE, SUITE 1
NASHVILLE,  TN 37211
United States","GIACOMO SARBI
MIRAGE GRANITO CERAMICO USA INC.
618 GRASSMERE PARK DRIVE, SUITE 1
NASHVILLE,  TN 37211
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56563,126,RANDY J. RADEBAUGH,,,,,,,"RANDY J. RADEBAUGH
306 S. SULLIVAN ST. #72
SANTA ANA CA 92704
United States","RANDY J. RADEBAUGH
306 S. SULLIVAN ST. #72
SANTA ANA CA 92704
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56567,V0611,RICK ALEXANDER,,,,,,,"REK D. ALEXANDER
64716 E. CATTLEMANS DR.
TUCSON AZ 85739
United States","REK D. ALEXANDER
64716 E. CATTLEMANS DR.
TUCSON AZ 85739
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56638,V0616,JOHANNA  QUEDNAU,JOHANNA.QUED@GMAIL.COM,(323) 534-9879,,,,,"JOHANNA  QUEDNAU
1310 S GRAMERCY PL
LOS ANGELES CA 90019
United States","JOHANNA  QUEDNAU
1310 S GRAMERCY PL
LOS ANGELES CA 90019
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56638,V0616,JOHANNA  QUEDNAU,JOHANNA.QUED@GMAIL.COM,(323) 534-9879,,,,,"JOHANNA  QUEDNAU
1310 S GRAMERCY PL
LOS ANGELES CA 90019
United States","JOHANNA  QUEDNAU
1310 S GRAMERCY PL
LOS ANGELES CA 90019
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56656,V0623,7-ELEVEN,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56656,V0623,7-ELEVEN,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56657,V0624,CHEVRON,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
56657,V0624,CHEVRON,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56657,V0624,CHEVRON,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56657,V0624,CHEVRON,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56658,V0625,STAPLES,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
56658,V0625,STAPLES,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56658,V0625,STAPLES,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56668,V0615,LUIS G. MIRANDA(MIRANDA CONSTRUCTION),,,,,,,"LUIS G. MIRANDA
10127 PETIT AVENUE
NORTH HILL CA 91343
United States","LUIS G. MIRANDA
10127 PETIT AVENUE
NORTH HILL CA 91343
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56672,THD0625,IMPERIAL TILE & STONE,,(818) 764-8453,,(818) 392-5433,,,"IMPERIAL TILE& STONE
7211 WHITSETT AVE
NORTH HOLLYWOOD CA 91605
United States","IMPERIAL TILE& STONE
7211 WHITSETT AVE
NORTH HOLLYWOOD CA 91605
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56689,V1271,"CENTERSTONE SBA LENDING, INC",,,,,,,"CENTERSTONE SBA LENDING, INC
700 S. FLOWER ST. SUITE 850
LOS ANGELES CA 90017
United States","CENTERSTONE SBA LENDING, INC
700 S. FLOWER ST. SUITE 850
LOS ANGELES CA 90017
United States",No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56689,V1271,"CENTERSTONE SBA LENDING, INC",,,,,,,"CENTERSTONE SBA LENDING, INC
700 S. FLOWER ST. SUITE 850
LOS ANGELES CA 90017
United States","CENTERSTONE SBA LENDING, INC
700 S. FLOWER ST. SUITE 850
LOS ANGELES CA 90017
United States",No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56689,V1271,"CENTERSTONE SBA LENDING, INC",,,,,,,"CENTERSTONE SBA LENDING, INC
700 S. FLOWER ST. SUITE 850
LOS ANGELES CA 90017
United States","CENTERSTONE SBA LENDING, INC
700 S. FLOWER ST. SUITE 850
LOS ANGELES CA 90017
United States",No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56728,V0128,ENTERPRISE RENT A CAR,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56729,V1292,CVS,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
56729,V1292,CVS,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56729,V1292,CVS,,,,,,,,,No,9,Elit Tile Consolidated : Tilemart
56729,V1292,CVS,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56736,V0622,TECH GUYS,,,,,,,,,No,2,Elit Tile Consolidated : Total Home Distributors Inc.
56736,V0622,TECH GUYS,,,,,,,,,No,3,Elit Tile Consolidated : Elit Tile Corp (LA)
56736,V0622,TECH GUYS,,,,,,,,,No,4,Elit Tile Consolidated : International Tile and Stone Inc. (noho)
